OFFENSE_CATEGORY_ID,GEO_LON,GEO_LAT,NEIGHBORHOOD_ID
theft-from-motor-vehicle,-104.8619644,39.6584037,kennedy
theft-from-motor-vehicle,-104.8583453,39.7881959,montbello
all-other-crimes,-104.9904797,39.7280757,lincoln-park
all-other-crimes,-104.910425,39.7130912,hilltop
drug-alcohol,-104.9694173,39.7398888,cheesman-park
all-other-crimes,-105.0369827,39.738472,west-colfax
all-other-crimes,-104.9879187,39.687813,overland
theft-from-motor-vehicle,-105.0415127,39.7417621,west-colfax
all-other-crimes,-104.8218205,39.7743143,montbello
theft-from-motor-vehicle,-105.0323606,39.6957207,mar-lee
larceny,-104.6740448,39.851926,dia
theft-from-motor-vehicle,-104.9870538,39.7643367,five-points
public-disorder,-104.9754229,39.6990549,washington-park-west
auto-theft,-104.900786,39.6563458,hampden
other-crimes-against-persons,-104.9754951,39.762139,five-points
larceny,-104.9916388,39.7452331,cbd
other-crimes-against-persons,-104.9879799,39.6745478,overland
larceny,-105.0531207,39.7410244,west-colfax
auto-theft,-104.9107176,39.714221,hilltop
larceny,-104.897946,39.7696879,stapleton
larceny,-104.9705032,39.7359433,cheesman-park
auto-theft,-104.9780352,39.6794375,platt-park
larceny,-104.8701417,39.6709721,hampden
larceny,-105.0231482,39.7780059,sunnyside
all-other-crimes,-104.8261033,39.7903108,montbello
all-other-crimes,-104.9305378,39.7637941,northeast-park-hill
aggravated-assault,-104.8165164,39.7903242,montbello
larceny,-104.9420703,39.6886778,cory-merrill
sexual-assault,,,hilltop
all-other-crimes,-104.9887766,39.7490696,cbd
all-other-crimes,-105.2061968,39.6651573,marston
burglary,-104.8934745,39.7634964,stapleton
auto-theft,-105.0303087,39.6784143,harvey-park
all-other-crimes,-105.0315016,39.7024872,westwood
theft-from-motor-vehicle,-105.020861,39.7763742,sunnyside
drug-alcohol,-105.0218977,39.6775787,college-view-south-platte
public-disorder,-104.9923126,39.737154,civic-center
other-crimes-against-persons,-104.9935737,39.7397729,civic-center
all-other-crimes,-104.6738123,39.8492917,dia
aggravated-assault,-105.0293911,39.6801457,harvey-park
drug-alcohol,-104.9864263,39.7499625,five-points
theft-from-motor-vehicle,-104.9855061,39.6814964,platt-park
white-collar-crime,-104.9171761,39.7733206,northeast-park-hill
burglary,-104.9094471,39.6759668,goldsmith
robbery,-105.0489897,39.7270352,villa-park
drug-alcohol,-104.9898535,39.74329,cbd
drug-alcohol,-104.9868906,39.7108114,washington-park-west
drug-alcohol,-104.9842708,39.7562919,five-points
all-other-crimes,-104.9962271,39.7510728,union-station
aggravated-assault,-104.9034982,39.7112801,washington-virginia-vale
larceny,-104.946225,39.6678631,university-park
other-crimes-against-persons,-104.897946,39.7696879,stapleton
larceny,-104.7070821,39.8366369,dia
theft-from-motor-vehicle,-105.0418453,39.7882786,regis
burglary,-104.8399183,39.768696,stapleton
public-disorder,-104.9080822,39.6305433,southmoor-park
white-collar-crime,-105.0525397,39.6559673,harvey-park-south
auto-theft,-104.8891415,39.6541143,hampden
theft-from-motor-vehicle,-105.0496677,39.7338543,villa-park
all-other-crimes,-104.8189934,39.7932265,montbello
all-other-crimes,-105.0369827,39.738472,west-colfax
other-crimes-against-persons,-104.9744461,39.7359966,capitol-hill
public-disorder,-104.9744461,39.7359966,capitol-hill
larceny,-104.9999509,39.7530543,union-station
auto-theft,-105.0054685,39.7165655,valverde
theft-from-motor-vehicle,-104.9895846,39.7475083,cbd
theft-from-motor-vehicle,-104.9334165,39.7465101,south-park-hill
drug-alcohol,-104.8475122,39.7707452,stapleton
larceny,-104.8843407,39.6527824,hampden-south
auto-theft,-104.9188928,39.7795223,northeast-park-hill
white-collar-crime,-104.9803997,39.7401437,north-capitol-hill
burglary,-104.8667047,39.6979486,windsor
larceny,-105.0038624,39.7335548,lincoln-park
theft-from-motor-vehicle,-104.7008155,39.8318947,dia
theft-from-motor-vehicle,-104.9124831,39.6842208,virginia-village
burglary,-104.9770726,39.7557193,five-points
larceny,-105.0148298,39.7045115,athmar-park
drug-alcohol,-105.027599,39.7584861,sloan-lake
drug-alcohol,-104.9885321,39.7518687,five-points
all-other-crimes,-105.0133116,39.7768456,sunnyside
sexual-assault,,,east-colfax
burglary,-104.9978251,39.7196271,baker
drug-alcohol,-104.9873935,39.7368499,capitol-hill
larceny,-104.9749413,39.6736502,rosedale
aggravated-assault,-105.025485,39.7082117,westwood
all-other-crimes,-104.8931869,39.741239,east-colfax
all-other-crimes,-104.9532152,39.7418489,city-park
auto-theft,-104.9915156,39.7769484,globeville
burglary,-105.0039384,39.7429165,auraria
public-disorder,-105.0431624,39.7554591,sloan-lake
all-other-crimes,-104.9923126,39.737154,civic-center
public-disorder,-104.9844619,39.7365928,capitol-hill
burglary,-105.0489389,39.7719775,berkeley
auto-theft,-104.9557501,39.7217625,cherry-creek
public-disorder,-104.8651721,39.7679757,stapleton
public-disorder,-104.8349438,39.7883241,montbello
public-disorder,-104.7960578,39.7868187,gateway-green-valley-ranch
arson,-105.0258492,39.7037576,westwood
auto-theft,-104.8965032,39.624461,hampden-south
all-other-crimes,-105.0469481,39.7068084,westwood
all-other-crimes,-104.987485,39.7398975,civic-center
sexual-assault,,,west-colfax
other-crimes-against-persons,-104.9701008,39.740732,city-park-west
all-other-crimes,-104.9316173,39.6784618,goldsmith
auto-theft,-104.9097281,39.7143753,hilltop
theft-from-motor-vehicle,-105.0144902,39.720721,valverde
public-disorder,-105.0365334,39.7316593,villa-park
all-other-crimes,-104.8398111,39.7872534,montbello
all-other-crimes,-104.9962271,39.7510728,union-station
larceny,-104.9215979,39.677636,goldsmith
drug-alcohol,-104.992387,39.7121338,baker
other-crimes-against-persons,-104.9904797,39.7280757,lincoln-park
burglary,-104.9378201,39.686066,virginia-village
larceny,-104.9818773,39.7644513,five-points
burglary,-104.9678222,39.7087583,washington-park
drug-alcohol,-104.9414322,39.7643926,clayton
white-collar-crime,-104.9250439,39.7804667,northeast-park-hill
theft-from-motor-vehicle,-104.9763682,39.7376441,capitol-hill
burglary,-104.8819303,39.703092,windsor
drug-alcohol,-105.0253234,39.6874373,mar-lee
burglary,-104.9608992,39.6919776,washington-park
aggravated-assault,-105.0207596,39.6657774,college-view-south-platte
drug-alcohol,-104.987485,39.7398975,civic-center
theft-from-motor-vehicle,-104.9784924,39.6800682,platt-park
all-other-crimes,-104.9389395,39.7433904,south-park-hill
drug-alcohol,-104.9647688,39.7399996,cheesman-park
auto-theft,-104.989616,39.6830819,overland
larceny,-104.9247759,39.740294,south-park-hill
public-disorder,-104.9978551,39.7119596,baker
theft-from-motor-vehicle,-104.8917267,39.7701885,stapleton
larceny,-105.0013634,39.7544768,union-station
other-crimes-against-persons,-104.9912342,39.7505133,cbd
theft-from-motor-vehicle,-104.921451,39.762281,northeast-park-hill
other-crimes-against-persons,-104.8654226,39.7654486,stapleton
auto-theft,-104.9446391,39.7102764,belcaro
all-other-crimes,-105.053257,39.7240976,barnum-west
burglary,-104.9475848,39.7356814,congress-park
all-other-crimes,-104.9962271,39.7510728,union-station
all-other-crimes,-105.0002877,39.756199,union-station
larceny,-104.9575266,39.6800557,university-park
public-disorder,-104.9443904,39.7403306,city-park
theft-from-motor-vehicle,-104.999242,39.7522195,union-station
larceny,-105.0546672,39.6811583,harvey-park
all-other-crimes,-104.8257458,39.7882526,montbello
larceny,-104.9169925,39.7380677,montclair
aggravated-assault,-104.9883004,39.741702,cbd
larceny,-104.9887991,39.7635344,five-points
theft-from-motor-vehicle,-104.8992893,39.71256,lowry-field
drug-alcohol,-104.9730966,39.7400317,capitol-hill
all-other-crimes,-104.9680768,39.7398691,cheesman-park
sexual-assault,,,cole
public-disorder,-104.9431826,39.7742151,elyria-swansea
theft-from-motor-vehicle,-105.0394104,39.7678529,west-highland
theft-from-motor-vehicle,-104.9526531,39.7623836,clayton
public-disorder,-105.0386244,39.7364799,west-colfax
other-crimes-against-persons,-104.9431826,39.7742151,elyria-swansea
theft-from-motor-vehicle,-104.931328,39.7422366,south-park-hill
all-other-crimes,-104.9904797,39.7280757,lincoln-park
theft-from-motor-vehicle,-104.9910434,39.785624,globeville
larceny,-105.0118493,39.7625451,highland
theft-from-motor-vehicle,-104.9737694,39.684964,platt-park
white-collar-crime,-105.0807357,39.666229,bear-valley
auto-theft,-105.0019854,39.6779189,college-view-south-platte
larceny,-104.9840191,39.7257223,speer
theft-from-motor-vehicle,-104.9790327,39.7360445,capitol-hill
all-other-crimes,-104.987485,39.7398975,civic-center
theft-from-motor-vehicle,-104.9334919,39.7512625,north-park-hill
drug-alcohol,-105.0247379,39.7849248,chaffee-park
larceny,-104.9512928,39.7162155,cherry-creek
all-other-crimes,-104.9902408,39.7384463,civic-center
public-disorder,-104.9789477,39.7321733,capitol-hill
burglary,-104.9485488,39.7736172,elyria-swansea
theft-from-motor-vehicle,-105.0756575,39.6183868,marston
public-disorder,-105.0225896,39.7351696,sun-valley
burglary,-104.9514398,39.688774,cory-merrill
all-other-crimes,-104.9728659,39.7508579,whittier
theft-from-motor-vehicle,-104.9754315,39.7487803,five-points
drug-alcohol,-104.9394612,39.6856867,virginia-village
burglary,-104.8837428,39.7666413,stapleton
all-other-crimes,-104.9507933,39.7895555,elyria-swansea
all-other-crimes,-104.9239486,39.7622219,northeast-park-hill
all-other-crimes,-104.6738123,39.8492917,dia
larceny,-104.9132813,39.67757,goldsmith
public-disorder,-104.9184547,39.7405512,south-park-hill
public-disorder,-105.0069476,39.7691188,highland
larceny,-105.0095553,39.7553815,highland
theft-from-motor-vehicle,-104.9582294,39.7616297,skyland
all-other-crimes,-105.0045929,39.7318174,lincoln-park
auto-theft,-104.9798292,39.7254952,speer
public-disorder,-104.9667317,39.6801362,university
all-other-crimes,-104.8913648,39.7418061,east-colfax
theft-from-motor-vehicle,-105.0089251,39.6950404,ruby-hill
public-disorder,-105.0475412,39.6936442,mar-lee
theft-from-motor-vehicle,-105.0134607,39.7568939,highland
all-other-crimes,-104.969612,39.7404717,city-park-west
burglary,-104.9470658,39.7095026,belcaro
other-crimes-against-persons,-105.0214409,39.7576047,jefferson-park
drug-alcohol,-105.0275331,39.7049201,westwood
other-crimes-against-persons,-104.9096154,39.7129911,hilltop
drug-alcohol,-105.0345116,39.7405706,west-colfax
all-other-crimes,-104.9763373,39.7398732,capitol-hill
auto-theft,-105.0225812,39.7296104,sun-valley
all-other-crimes,-105.0468074,39.7098798,westwood
drug-alcohol,-105.0497658,39.7318671,villa-park
theft-from-motor-vehicle,-104.961336,39.7642383,cole
theft-from-motor-vehicle,-104.9870176,39.7313605,capitol-hill
public-disorder,-104.9922117,39.7451944,cbd
public-disorder,-104.770958,39.8021026,dia
all-other-crimes,-104.9935737,39.7397729,civic-center
arson,-104.9582373,39.6786671,university-park
larceny,-104.897946,39.7696879,stapleton
other-crimes-against-persons,-104.9875628,39.70005,baker
all-other-crimes,-104.9974319,39.7492057,union-station
larceny,-104.897946,39.7696879,stapleton
public-disorder,-104.9448365,39.7688889,clayton
larceny,-104.8830808,39.6437847,hampden-south
burglary,-104.9502289,39.7630696,clayton
drug-alcohol,-104.9730966,39.7400317,capitol-hill
public-disorder,-104.8205663,39.7745102,montbello
drug-alcohol,-104.9810039,39.7392295,capitol-hill
public-disorder,-104.9887124,39.7339649,civic-center
all-other-crimes,-104.9889886,39.7458421,cbd
auto-theft,-105.0237592,39.7514318,jefferson-park
auto-theft,-104.7008155,39.8318947,dia
public-disorder,-104.9904797,39.7280757,lincoln-park
larceny,-104.9281016,39.7087915,washington-virginia-vale
larceny,-104.970902,39.7457704,city-park-west
aggravated-assault,-104.845635,39.7774798,montbello
burglary,-104.9797383,39.7305543,capitol-hill
theft-from-motor-vehicle,-104.980478,39.7468645,north-capitol-hill
larceny,-104.9561113,39.6985636,belcaro
burglary,-104.9721051,39.7300372,cheesman-park
public-disorder,-105.0510742,39.7251984,barnum-west
larceny,-105.0005418,39.7395007,lincoln-park
all-other-crimes,-105.0251296,39.7234301,barnum
theft-from-motor-vehicle,-105.0082827,39.7015084,athmar-park
larceny,-105.0043812,39.7773794,sunnyside
other-crimes-against-persons,-105.0049704,39.7025185,athmar-park
larceny,-105.0218977,39.6775787,college-view-south-platte
robbery,-104.8172286,39.7910009,montbello
all-other-crimes,-104.9283159,39.7653728,northeast-park-hill
theft-from-motor-vehicle,-105.0039312,39.7318777,lincoln-park
theft-from-motor-vehicle,-105.0410656,39.7698634,berkeley
other-crimes-against-persons,-104.9777115,39.7401346,north-capitol-hill
larceny,-104.9526903,39.717526,cherry-creek
larceny,-104.9999509,39.7530543,union-station
all-other-crimes,-104.9974662,39.7598135,five-points
other-crimes-against-persons,-104.9860779,39.7543232,five-points
burglary,-105.0247894,39.6770853,college-view-south-platte
theft-from-motor-vehicle,-104.8820967,39.6482792,hampden-south
public-disorder,-105.0036207,39.7064166,athmar-park
theft-from-motor-vehicle,-104.8486305,39.7947393,montbello
drug-alcohol,-104.9694173,39.7398888,cheesman-park
drug-alcohol,-105.0255803,39.7377513,west-colfax
larceny,-104.9003215,39.6990994,windsor
aggravated-assault,-104.9999509,39.7530543,union-station
all-other-crimes,-104.9873484,39.7143164,speer
public-disorder,-104.9726452,39.7310169,cheesman-park
other-crimes-against-persons,-105.0233804,39.6664195,college-view-south-platte
burglary,-105.0542439,39.7841837,regis
larceny,-104.9968417,39.7452226,cbd
larceny,-104.9902615,39.7404861,cbd
all-other-crimes,-105.0397194,39.7229528,barnum-west
auto-theft,-105.0912451,39.6329486,marston
larceny,-104.9194522,39.7828606,northeast-park-hill
public-disorder,-104.8960821,39.7374516,east-colfax
public-disorder,-104.8975558,39.7372698,east-colfax
all-other-crimes,-104.985339,39.7585532,five-points
other-crimes-against-persons,-104.9631267,39.739432,cheesman-park
auto-theft,-104.7719518,39.8218937,dia
theft-from-motor-vehicle,-104.7704154,39.80499,dia
larceny,-104.897946,39.7696879,stapleton
auto-theft,-104.958912,39.6745604,university-park
auto-theft,-104.8267317,39.7797205,montbello
larceny,-104.9889886,39.7458421,cbd
auto-theft,-104.9891023,39.7243718,baker
drug-alcohol,-104.9391677,39.6855069,virginia-village
larceny,-104.9422005,39.6870504,cory-merrill
all-other-crimes,-105.0528326,39.729334,villa-park
all-other-crimes,-104.9999509,39.7530543,union-station
all-other-crimes,-104.8915988,39.7394271,east-colfax
auto-theft,-104.9418193,39.6920973,cory-merrill
theft-from-motor-vehicle,-104.8149798,39.7913392,montbello
public-disorder,-104.8872013,39.7848741,stapleton
white-collar-crime,-104.8919675,39.6476801,hampden-south
drug-alcohol,-104.9798149,39.7408439,north-capitol-hill
all-other-crimes,-104.8264637,39.7879849,montbello
robbery,-104.8987507,39.7401529,east-colfax
public-disorder,-104.6738123,39.8492917,dia
all-other-crimes,-105.0251101,39.7184474,barnum
all-other-crimes,-104.9615598,39.7892923,elyria-swansea
public-disorder,-104.992156,39.7322502,civic-center
robbery,-104.9835012,39.7434298,north-capitol-hill
larceny,-104.8955483,39.6970627,windsor
auto-theft,-105.0099622,39.7587351,highland
larceny,-104.9391229,39.6675466,university-hills
all-other-crimes,-104.9407119,39.7177936,cherry-creek
auto-theft,-104.9014595,39.7281808,lowry-field
larceny,-104.9376574,39.666016,university-hills
other-crimes-against-persons,-104.9743561,39.7541781,five-points
other-crimes-against-persons,-105.0396687,39.7686089,west-highland
theft-from-motor-vehicle,-104.9002131,39.7595997,stapleton
all-other-crimes,-104.770958,39.8021026,dia
larceny,-104.94144,39.7026979,belcaro
larceny,-104.6740448,39.851926,dia
auto-theft,-105.0395742,39.7012013,westwood
burglary,-105.0517094,39.7782307,berkeley
other-crimes-against-persons,-105.0527578,39.7243318,barnum-west
burglary,-104.8765813,39.7083074,windsor
public-disorder,-105.0436185,39.7356594,west-colfax
auto-theft,-104.9832571,39.7254032,speer
burglary,-104.9958782,39.7748643,globeville
public-disorder,-104.8207615,39.7954878,montbello
burglary,-104.9789877,39.7487988,five-points
other-crimes-against-persons,-104.9113953,39.7118305,hilltop
auto-theft,-105.0005481,39.7840505,chaffee-park
auto-theft,-104.9531257,39.7875322,elyria-swansea
theft-from-motor-vehicle,-104.8997008,39.6299901,hampden-south
all-other-crimes,-104.9939751,39.766453,globeville
aggravated-assault,-104.9054942,39.7009843,washington-virginia-vale
all-other-crimes,-104.9874324,39.7266678,lincoln-park
larceny,-104.8767052,39.7575696,stapleton
larceny,-104.6738123,39.8492917,dia
public-disorder,-104.9004735,39.7649131,stapleton
drug-alcohol,-104.9886361,39.7322405,civic-center
larceny,-104.8855277,39.7395575,east-colfax
all-other-crimes,-105.032456,39.7331448,villa-park
drug-alcohol,-104.94144,39.7026979,belcaro
all-other-crimes,-104.9864263,39.7499625,five-points
auto-theft,-104.9860573,39.69841,washington-park-west
larceny,-104.9841371,39.7522201,five-points
theft-from-motor-vehicle,-104.8638338,39.7813845,montbello
theft-from-motor-vehicle,-104.9362213,39.6785224,university-hills
theft-from-motor-vehicle,-104.9749712,39.7257015,speer
larceny,-104.9916388,39.7452331,cbd
theft-from-motor-vehicle,-104.9986945,39.7586465,five-points
theft-from-motor-vehicle,-104.9655424,39.7257441,country-club
all-other-crimes,-104.9870522,39.7514285,five-points
larceny,-105.0244989,39.6659573,college-view-south-platte
white-collar-crime,-104.9043554,39.6760454,goldsmith
public-disorder,-104.9962271,39.7510728,union-station
drug-alcohol,-104.9728122,39.7386028,cheesman-park
larceny,-104.9964509,39.7421929,cbd
drug-alcohol,-104.8654226,39.7654486,stapleton
public-disorder,-104.9909711,39.7392456,civic-center
auto-theft,-105.0617545,39.7882968,regis
all-other-crimes,-104.8407018,39.7947062,montbello
larceny,-104.9861229,39.7059571,washington-park-west
public-disorder,-105.0388567,39.7200641,barnum
other-crimes-against-persons,-104.9935737,39.7397729,civic-center
theft-from-motor-vehicle,-105.0265851,39.6594703,harvey-park-south
all-other-crimes,-104.7396559,39.7757889,gateway-green-valley-ranch
burglary,-105.0131602,39.7622733,highland
auto-theft,-104.9072595,39.6977482,washington-virginia-vale
public-disorder,-105.029628,39.7115996,barnum
larceny,-104.982131,39.7450242,north-capitol-hill
all-other-crimes,-104.8899298,39.7563404,stapleton
all-other-crimes,-104.9923126,39.737154,civic-center
burglary,-105.0542778,39.7838874,regis
theft-from-motor-vehicle,-104.9700025,39.7654965,cole
other-crimes-against-persons,-104.9692163,39.7377851,cheesman-park
aggravated-assault,-105.025103,39.7389161,sun-valley
robbery,-104.9863632,39.7537233,five-points
burglary,-104.9863248,39.7317802,capitol-hill
theft-from-motor-vehicle,-104.9012524,39.7311941,lowry-field
drug-alcohol,-104.9860075,39.7120073,speer
other-crimes-against-persons,-105.0252183,39.7439541,west-colfax
all-other-crimes,-105.0120618,39.7524572,jefferson-park
larceny,-104.9888824,39.7106389,baker
white-collar-crime,-104.9792795,39.7535659,five-points
theft-from-motor-vehicle,-105.0291714,39.7282533,villa-park
larceny,-105.0018704,39.6936298,ruby-hill
public-disorder,-105.0246763,39.7006122,athmar-park
drug-alcohol,-105.0247824,39.7904319,chaffee-park
white-collar-crime,-104.936015,39.7745132,northeast-park-hill
other-crimes-against-persons,-104.8046632,39.7770144,gateway-green-valley-ranch
larceny,-105.0019574,39.7760048,sunnyside
larceny,-104.9526903,39.717526,cherry-creek
burglary,-105.002136,39.7648873,highland
drug-alcohol,-104.9694173,39.7398888,cheesman-park
auto-theft,-104.9002131,39.7595997,stapleton
auto-theft,-104.6738123,39.8492917,dia
sexual-assault,,,whittier
theft-from-motor-vehicle,-104.7774428,39.793819,gateway-green-valley-ranch
drug-alcohol,-104.9075235,39.6988834,washington-virginia-vale
auto-theft,-104.9784924,39.7058988,washington-park-west
larceny,-105.0291605,39.7203551,barnum
larceny,-104.9973233,39.7107769,baker
all-other-crimes,-105.0208859,39.7331586,sun-valley
theft-from-motor-vehicle,-104.9923972,39.6733837,overland
all-other-crimes,-105.0459004,39.725357,barnum-west
theft-from-motor-vehicle,-104.9366653,39.6798697,university-hills
other-crimes-against-persons,-104.9883591,39.7463253,cbd
public-disorder,-104.9745389,39.744027,north-capitol-hill
larceny,-104.9913077,39.7443148,cbd
public-disorder,-104.8962928,39.7410628,east-colfax
drug-alcohol,-104.8878539,39.7374503,east-colfax
all-other-crimes,-104.9904797,39.7280757,lincoln-park
auto-theft,-104.768517,39.7798865,gateway-green-valley-ranch
larceny,-104.897946,39.7696879,stapleton
public-disorder,-104.9341713,39.7393485,hale
all-other-crimes,-104.9075582,39.7242447,hilltop
theft-from-motor-vehicle,-104.9028007,39.6946729,washington-virginia-vale
larceny,-105.0109316,39.6972642,athmar-park
drug-alcohol,-105.0257565,39.6890698,mar-lee
all-other-crimes,-104.987485,39.7398975,civic-center
larceny,-104.962573,39.7444012,city-park-west
all-other-crimes,-104.9498082,39.7799673,elyria-swansea
aggravated-assault,-104.9667317,39.6801362,university
other-crimes-against-persons,-104.9886405,39.7545595,five-points
burglary,-104.9905815,39.7556715,five-points
all-other-crimes,-105.0555902,39.6655711,bear-valley
all-other-crimes,-104.6738123,39.8492917,dia
auto-theft,-104.9912123,39.7255944,baker
all-other-crimes,-105.0520878,39.6906198,mar-lee
theft-from-motor-vehicle,-104.8997008,39.6299901,hampden-south
larceny,-104.8745512,39.7558149,stapleton
public-disorder,-104.9922117,39.7451944,cbd
other-crimes-against-persons,-104.9930872,39.7170509,baker
larceny,-104.9775385,39.7480841,five-points
auto-theft,-105.0464838,39.7753474,berkeley
auto-theft,-104.8830761,39.6414868,hampden-south
larceny,-105.0246294,39.7332425,sun-valley
larceny,-104.9625344,39.7109278,washington-park
burglary,-104.770958,39.8021026,dia
burglary,-104.8202155,39.7835401,montbello
theft-from-motor-vehicle,-104.928431,39.68537,virginia-village
public-disorder,-104.9795006,39.6854452,platt-park
drug-alcohol,-104.9939751,39.766453,globeville
all-other-crimes,-104.9547919,39.770492,clayton
larceny,-104.897946,39.7696879,stapleton
theft-from-motor-vehicle,-104.9153469,39.6530863,hampden-south
robbery,-104.8661089,39.6675133,hampden
public-disorder,-104.9729774,39.7450138,city-park-west
auto-theft,-104.769609,39.7720611,gateway-green-valley-ranch
burglary,-104.9613745,39.7379361,cheesman-park
larceny,-104.8996236,39.7686231,stapleton
auto-theft,-105.0067463,39.6971122,athmar-park
auto-theft,-104.7701123,39.8248691,dia
larceny,-104.9860779,39.7543232,five-points
drug-alcohol,-104.919936,39.7583726,north-park-hill
all-other-crimes,-104.9950515,39.7533244,union-station
larceny,-105.032456,39.7331448,villa-park
drug-alcohol,-104.94144,39.7026979,belcaro
drug-alcohol,-104.9889886,39.7458421,cbd
larceny,-105.0535714,39.7333476,villa-park
other-crimes-against-persons,-104.9935737,39.7397729,civic-center
drug-alcohol,-105.0218977,39.6775787,college-view-south-platte
burglary,-105.0617545,39.7882968,regis
other-crimes-against-persons,-104.9839812,39.7371699,capitol-hill
public-disorder,-104.8205663,39.7745102,montbello
other-crimes-against-persons,-104.9935737,39.7397729,civic-center
larceny,-104.9072666,39.7516055,north-park-hill
drug-alcohol,-104.9821155,39.7399097,capitol-hill
auto-theft,-105.0357379,39.635905,fort-logan
all-other-crimes,-105.032456,39.7331448,villa-park
burglary,-104.9657015,39.7365887,cheesman-park
larceny,-105.0064425,39.7620422,highland
drug-alcohol,-104.9922071,39.7517171,cbd
all-other-crimes,-104.9923126,39.737154,civic-center
theft-from-motor-vehicle,-105.0513414,39.7295616,villa-park
larceny,-104.9882243,39.7375179,civic-center
drug-alcohol,-105.0065664,39.7545399,union-station
all-other-crimes,-105.0421078,39.743752,west-colfax
other-crimes-against-persons,-104.9935737,39.7397729,civic-center
all-other-crimes,-104.9904797,39.7280757,lincoln-park
other-crimes-against-persons,-104.8619644,39.6584037,kennedy
all-other-crimes,-104.9676076,39.7421922,city-park-west
public-disorder,-104.9955154,39.7229527,baker
larceny,-104.8950261,39.7836133,stapleton
public-disorder,-104.9026825,39.721914,lowry-field
larceny,-105.033287,39.6777206,harvey-park
other-crimes-against-persons,-105.0037069,39.7761357,sunnyside
larceny,-104.9422445,39.7177377,cherry-creek
public-disorder,-104.7415484,39.771211,gateway-green-valley-ranch
auto-theft,-105.0345465,39.6758368,harvey-park
white-collar-crime,-104.936888,39.6667261,university-hills
theft-from-motor-vehicle,-104.8630967,39.7849658,montbello
robbery,-104.9696061,39.6787134,university
theft-from-motor-vehicle,-105.0127834,39.7668481,highland
larceny,-104.8892702,39.7802042,stapleton
other-crimes-against-persons,-104.9831025,39.743008,north-capitol-hill
all-other-crimes,-105.0394566,39.724544,barnum-west
robbery,-104.8307262,39.7861726,montbello
larceny,-104.9509712,39.7645802,clayton
larceny,-104.9011599,39.7703522,stapleton
theft-from-motor-vehicle,-105.0232165,39.6602062,college-view-south-platte
all-other-crimes,-105.0252448,39.7379366,west-colfax
all-other-crimes,-105.0617069,39.6542257,bear-valley
all-other-crimes,-105.0532672,39.6895564,mar-lee
all-other-crimes,-104.8658175,39.7729206,stapleton
public-disorder,-104.9932839,39.7474035,cbd
public-disorder,-104.9726822,39.7639382,cole
theft-from-motor-vehicle,-104.9944231,39.7457612,cbd
other-crimes-against-persons,-104.7649877,39.7795187,gateway-green-valley-ranch
public-disorder,-104.8964215,39.7401575,east-colfax
all-other-crimes,-104.9850071,39.760155,five-points
public-disorder,-104.9727474,39.7576327,whittier
larceny,-105.0009193,39.7519054,union-station
larceny,-104.9526903,39.717526,cherry-creek
larceny,-104.9870223,39.7302431,capitol-hill
public-disorder,-105.0528326,39.729334,villa-park
auto-theft,-104.9697783,39.7288188,country-club
larceny,-104.897946,39.7696879,stapleton
auto-theft,-104.8862564,39.7830601,stapleton
theft-from-motor-vehicle,-104.980478,39.7468645,north-capitol-hill
burglary,-105.0384516,39.7594927,west-highland
auto-theft,-104.8815144,39.7789146,stapleton
larceny,-105.0500297,39.7372873,west-colfax
burglary,-104.9919266,39.6750866,overland
theft-from-motor-vehicle,-104.7700149,39.8208879,dia
aggravated-assault,-104.9651591,39.7699466,cole
larceny,-104.897946,39.7696879,stapleton
public-disorder,-104.9452251,39.7638285,clayton
larceny,-104.9865817,39.7578833,five-points
drug-alcohol,-104.9959286,39.744601,cbd
drug-alcohol,-105.0272965,39.6872833,mar-lee
drug-alcohol,-104.9768705,39.7484819,five-points
public-disorder,-104.8964215,39.7401575,east-colfax
all-other-crimes,-105.0451502,39.7330436,villa-park
larceny,-104.9852114,39.7657644,five-points
public-disorder,-104.9782981,39.7406368,north-capitol-hill
larceny,-104.9938721,39.7531271,union-station
theft-from-motor-vehicle,-104.9999624,39.7554235,union-station
auto-theft,-104.8516822,39.657974,kennedy
public-disorder,-104.874212,39.7818629,stapleton
larceny,-104.9054092,39.6980189,washington-virginia-vale
drug-alcohol,-104.9561402,39.7416099,city-park
drug-alcohol,-104.9890174,39.740909,cbd
public-disorder,-104.9738082,39.7357193,capitol-hill
larceny,-104.8926313,39.6579786,hampden
all-other-crimes,-104.8978406,39.7343338,east-colfax
larceny,-104.9870496,39.7444885,north-capitol-hill
other-crimes-against-persons,-104.9873016,39.7508805,five-points
auto-theft,-104.8917267,39.7701885,stapleton
theft-from-motor-vehicle,-104.9096154,39.7129911,hilltop
drug-alcohol,-104.9148756,39.6521066,hampden-south
larceny,-104.6740448,39.851926,dia
public-disorder,-104.9597346,39.6918488,washington-park
theft-from-motor-vehicle,-105.0005355,39.7568562,union-station
other-crimes-against-persons,-105.0201777,39.763403,highland
theft-from-motor-vehicle,-105.0405051,39.7023333,westwood
all-other-crimes,-105.0012439,39.7502843,union-station
robbery,-104.8846531,39.7419688,east-colfax
all-other-crimes,-104.9148756,39.6521066,hampden-south
burglary,-104.9468878,39.7911487,elyria-swansea
aggravated-assault,-104.9220996,39.764291,northeast-park-hill
auto-theft,-104.9905815,39.7556715,five-points
